project_name, built_out, project_id, dpd, acres, dpa, taz, stat, prod, type, key, year_seq, year, amount
 KAPOLEI BUS PARK,0,133,40,615819,2,578,C,E,6,246,3,2009,0
 KAPOLEI BUS PARK,0,133,40,122000,2,579,C,E,6,247,1,1986,0
 KAPOLEI BUS PARK,0,133,40,122000,2,579,C,E,6,247,2,1993,29
 KAPOLEI BUS PARK,0,133,40,122000,2,579,C,E,6,247,3,2009,0
 KAPOLEI BUSINESSES,0,134,40,254882,2,580,C,E,2,248,1,1998,0
 KAPOLEI BUSINESSES,0,134,40,254882,2,580,C,E,2,248,2,2005,51
 KAPOLEI BUSINESSES,0,134,40,254882,2,580,C,E,2,248,3,2006,0
 KAPOLEI BUSINESSES,0,134,40,254882,2,580,C,E,6,249,1,1998,0
 KAPOLEI BUSINESSES,0,134,40,254882,2,580,C,E,6,249,2,2005,242
 KAPOLEI BUSINESSES,0,134,40,254882,2,580,C,E,6,249,3,2006,0
 KAPOLEI BUSINESSES,0,134,40,254882,2,580,C,E,8,250,1,1998,0
 KAPOLEI BUSINESSES,0,134,40,254882,2,580,C,E,8,250,2,2005,4
 KAPOLEI BUSINESSES,0,134,40,254882,2,580,C,E,8,250,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,2,251,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,2,251,2,2005,170
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,2,251,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,7,252,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,7,252,2,2005,82
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,7,252,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,8,253,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,8,253,2,2005,14
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,8,253,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,9,254,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,9,254,2,2005,395
 KAPOLEI BUSINESSES,0,134,30,80662,2,589,C,E,9,254,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,5,255,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,5,255,2,2005,12
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,5,255,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,7,256,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,7,256,2,2005,25
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,7,256,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,8,257,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,8,257,2,2005,77
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,8,257,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,9,258,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,9,258,2,2005,626
 KAPOLEI BUSINESSES,0,134,30,29874,2,590,C,E,9,258,3,2007,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,2,259,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,2,259,2,2005,35
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,2,259,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,5,260,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,5,260,2,2005,6
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,5,260,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,7,261,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,7,261,2,2005,3
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,7,261,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,8,262,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,8,262,2,2005,441
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,8,262,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,9,263,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,9,263,2,2005,209
 KAPOLEI BUSINESSES,0,134,30,18799,2,592,C,E,9,263,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,1,264,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,1,264,2,2005,4
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,1,264,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,2,265,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,2,265,2,2005,1265
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,2,265,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,3,266,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,3,266,2,2005,10
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,3,266,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,5,267,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,5,267,2,2005,3
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,5,267,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,7,268,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,7,268,2,2005,509
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,7,268,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,8,269,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,8,269,2,2005,419
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,8,269,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,9,270,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,9,270,2,2005,15
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,9,270,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,10,271,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,10,271,2,2005,37
 KAPOLEI BUSINESSES,0,134,30,138992,2,593,C,E,10,271,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,30,2,609,C,E,8,272,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,30,2,609,C,E,8,272,2,2005,2
 KAPOLEI BUSINESSES,0,134,30,30,2,609,C,E,8,272,3,2006,0
 KAPOLEI BUSINESSES,0,134,30,35753,2,610,C,E,5,273,1,1998,0
 KAPOLEI BUSINESSES,0,134,30,35753,2,610,C,E,5,273,2,2005,20
 KAPOLEI BUSINESSES,0,134,30,35753,2,610,C,E,5,273,3,2006,0
 KAPOLEI HARBORSIDE CENTER,0,135,40,476573,2,578,C,E,6,274,1,1986,0
 KAPOLEI HARBORSIDE CENTER,0,135,40,476573,2,578,C,E,6,274,2,2011,250
 KAPOLEI HARBORSIDE CENTER,0,135,40,476573,2,578,C,E,6,274,3,2021,0
 BARBERS PT HARBOR,0,136,40,51155,2,577,C,E,6,275,1,1986,0
 BARBERS PT HARBOR,0,136,40,51155,2,577,C,E,6,275,2,1991,45
 BARBERS PT HARBOR,0,136,40,51155,2,577,C,E,6,275,3,2010,0
 BARBERS PT HARBOR,0,136,40,63569,2,578,C,E,6,276,1,1986,0
 BARBERS PT HARBOR,0,136,40,63569,2,578,C,E,6,276,2,1991,55
 BARBERS PT HARBOR,0,136,40,63569,2,578,C,E,6,276,3,2010,0
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,1,1986,0
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,2,1995,206
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,3,1996,12
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,4,1997,64
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,5,1998,41
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,6,1999,59
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,7,2000,84
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,8,2001,38
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,9,2002,15
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,10,2003,32
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,11,2004,35
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,12,2005,35
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,13,2006,0
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,14,2007,7
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,15,2008,0
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,16,2009,60
 EWA GENTRY,7087,137,0,174635,2,551,C,H,1,277,17,2010,0
 EWA GENTRY,7087,137,0,174635,2,551,P,H,1,278,1,1986,0
 EWA GENTRY,7087,137,0,174635,2,551,P,H,1,278,2,2010,142
 EWA GENTRY,7087,137,0,174635,2,551,P,H,1,278,3,2011,142
 EWA GENTRY,7087,137,0,174635,2,551,P,H,1,278,4,2012,0
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,1,1986,0
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,2,1988,25
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,3,1989,375
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,4,1990,3
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,5,1991,0
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,6,1996,33
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,7,1997,62
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,8,1998,35
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,9,1999,12
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,10,2000,12
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,11,2001,0
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,12,2004,3
 EWA GENTRY,7087,137,0,50010,2,552,C,H,1,279,13,2005,0
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,1,1986,0
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,2,1995,109
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,3,1996,149
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,4,1997,6
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,5,1998,12
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,6,1999,34
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,7,2000,21
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,8,2001,1
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,9,2002,0
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,10,2004,9
 EWA GENTRY,7087,137,0,43452,2,553,C,H,1,280,11,2005,0
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,1,1986,0
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,2,1993,406
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,3,1994,227
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,4,1995,0
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,5,2002,12
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,6,2003,12
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,7,2004,15
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,8,2005,47
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,9,2006,15
 EWA GENTRY,7087,137,0,80280,2,554,C,H,1,281,10,2007,0
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,1,1986,0
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,2,2000,7
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,3,2001,37
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,4,2002,32
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,5,2003,200
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,6,2004,207
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,7,2005,71
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,8,2006,166
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,9,2007,2
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,10,2008,2
 EWA GENTRY,7087,137,0,227387,2,555,C,H,1,282,11,2009,0
 EWA GENTRY,7087,137,0,69546,2,567,C,H,1,283,1,1986,0
 EWA GENTRY,7087,137,0,69546,2,567,C,H,1,283,2,2009,39
 EWA GENTRY,7087,137,0,69546,2,567,C,H,1,283,3,2010,0
 EWA GENTRY,7087,137,0,69546,2,567,P,H,1,284,1,1986,0
 EWA GENTRY,7087,137,0,69546,2,567,P,H,1,284,2,2011,100
 EWA GENTRY,7087,137,0,69546,2,567,P,H,1,284,3,2012,100
 EWA GENTRY,7087,137,0,69546,2,567,P,H,1,284,4,2013,77
 EWA GENTRY,7087,137,0,69546,2,567,P,H,1,284,5,2014,0
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,1,1986,0
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,2,1997,88
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,3,1998,50
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,4,1999,95
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,5,2000,129
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,6,2001,94
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,7,2002,25
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,8,2003,17
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,9,2004,7
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,10,2005,0
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,11,2009,100
 EWA GENTRY,7087,137,11,57110,2,551,C,H,1,285,12,2010,0
 EWA GENTRY,7087,137,11,57110,2,551,P,H,1,286,1,1986,0
 EWA GENTRY,7087,137,11,57110,2,551,P,H,1,286,2,2010,81
 EWA GENTRY,7087,137,11,57110,2,551,P,H,1,286,3,2011,0
 EWA GENTRY,7087,137,11,57110,2,551,C,H,2,287,1,1986,0
 EWA GENTRY,7087,137,11,57110,2,551,C,H,2,287,2,1997,56
 EWA GENTRY,7087,137,11,57110,2,551,C,H,2,287,3,1998,72
 EWA GENTRY,7087,137,11,57110,2,551,C,H,2,287,4,1999,4
 EWA GENTRY,7087,137,11,57110,2,551,C,H,2,287,5,2000,0
 EWA GENTRY,7087,137,11,78310,2,552,C,H,1,288,1,1986,0
 EWA GENTRY,7087,137,11,78310,2,552,C,H,1,288,2,1991,46
 EWA GENTRY,7087,137,11,78310,2,552,C,H,1,288,3,1992,0
 EWA GENTRY,7087,137,11,78310,2,552,C,H,2,289,1,1986,0
 EWA GENTRY,7087,137,11,78310,2,552,C,H,2,289,2,1989,352
 EWA GENTRY,7087,137,11,78310,2,552,C,H,2,289,3,1990,80
 EWA GENTRY,7087,137,11,78310,2,552,C,H,2,289,4,1991,344
 EWA GENTRY,7087,137,11,78310,2,552,C,H,2,289,5,1992,540
 EWA GENTRY,7087,137,11,78310,2,552,C,H,2,289,6,1993,109
 EWA GENTRY,7087,137,11,78310,2,552,C,H,2,289,7,1994,0
 EWA GENTRY,7087,137,11,27950,2,554,C,H,2,290,1,1986,0
 EWA GENTRY,7087,137,11,27950,2,554,C,H,2,290,2,1993,408
 EWA GENTRY,7087,137,11,27950,2,554,C,H,2,290,3,1994,0
 EWA GENTRY,7087,137,11,27950,2,554,C,H,2,290,4,1995,198
 EWA GENTRY,7087,137,11,27950,2,554,C,H,2,290,5,1996,40
 EWA GENTRY,7087,137,11,27950,2,554,C,H,2,290,6,1997,0
 EWA GENTRY,7087,137,11,27950,2,554,C,H,2,290,7,1998,18
 EWA GENTRY,7087,137,11,27950,2,554,C,H,2,290,8,1999,0
 EWA GENTRY,7087,137,11,53370,2,555,C,H,1,291,1,1986,0
 EWA GENTRY,7087,137,11,53370,2,555,C,H,1,291,2,2003,91
 EWA GENTRY,7087,137,11,53370,2,555,C,H,1,291,3,2004,75
 EWA GENTRY,7087,137,11,53370,2,555,C,H,1,291,4,2005,192
 EWA GENTRY,7087,137,11,53370,2,555,C,H,1,291,5,2006,4
 EWA GENTRY,7087,137,11,53370,2,555,C,H,1,291,6,2007,0
 EWA GENTRY,7087,137,11,22619,2,567,P,H,1,292,1,1986,0
 EWA GENTRY,7087,137,11,22619,2,567,P,H,1,292,2,2010,125
 EWA GENTRY,7087,137,11,22619,2,567,P,H,1,292,3,2011,0
 EWA GENTRY,7087,137,43,35243,2,567,C,E,6,293,1,1986,0
 EWA GENTRY,7087,137,43,35243,2,567,C,E,6,293,2,2009,60
 EWA GENTRY,7087,137,43,35243,2,567,C,E,6,293,3,2010,60
 EWA GENTRY,7087,137,43,35243,2,567,C,E,6,293,4,2011,0
 EWA GENTRY,7087,137,43,35243,2,567,C,E,8,294,1,1986,0
 EWA GENTRY,7087,137,43,35243,2,567,C,E,8,294,2,2009,60
 EWA GENTRY,7087,137,43,35243,2,567,C,E,8,294,3,2010,60
 EWA GENTRY,7087,137,43,35243,2,567,C,E,8,294,4,2011,0
 EWA GENTRY,7087,137,43,35243,2,567,C,E,9,295,1,1986,0
 EWA GENTRY,7087,137,43,35243,2,567,C,E,9,295,2,2009,30
 EWA GENTRY,7087,137,43,35243,2,567,C,E,9,295,3,2010,30
 EWA GENTRY,7087,137,43,35243,2,567,C,E,9,295,4,2011,0
 EWA INDUSTRIAL PARK,0,138,40,48395,2,553,C,E,6,296,1,1998,0
 EWA INDUSTRIAL PARK,0,138,40,48395,2,553,C,E,6,296,2,2011,400
 EWA INDUSTRIAL PARK,0,138,40,48395,2,553,C,E,6,296,3,2012,0
 EWA INDUSTRIAL PARK,0,138,40,48395,2,553,C,E,9,297,1,1998,0
 EWA INDUSTRIAL PARK,0,138,40,48395,2,553,C,E,9,297,2,2011,30
 EWA INDUSTRIAL PARK,0,138,40,48395,2,553,C,E,9,297,3,2012,0
 UH WEST OAHU CAMPUS,608,139,70,103500,2,604,C,E,8,298,1,1986,0
 UH WEST OAHU CAMPUS,608,139,70,103500,2,604,C,E,8,298,2,2011,100
 UH WEST OAHU CAMPUS,608,139,70,103500,2,604,C,E,8,298,3,2019,0
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,P,H,3,299,1,1986,0
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,P,H,3,299,2,2011,162
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,P,H,3,299,3,2012,0
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,P,H,3,299,4,2014,91
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,P,H,3,299,5,2015,0
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,8,300,1,1986,0
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,8,300,2,2011,141
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,8,300,3,2012,0
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,8,300,4,2014,79
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,8,300,5,2015,0
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,9,301,1,1986,0
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,9,301,2,2011,434
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,9,301,3,2012,0
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,9,301,4,2014,244
 UH WEST OAHU CAMPUS,608,139,30,25300,2,604,C,E,9,301,5,2015,0
 UH WEST OAHU CAMPUS,608,139,11,22200,2,604,P,H,3,302,1,1986,0
 UH WEST OAHU CAMPUS,608,139,11,22200,2,604,P,H,3,302,2,2012,201
 UH WEST OAHU CAMPUS,608,139,11,22200,2,604,P,H,3,302,3,2014,154
 UH WEST OAHU CAMPUS,608,139,11,22200,2,604,P,H,3,302,4,2015,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,1,303,1,1998,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,1,303,2,2011,168
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,1,303,3,2012,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,1,303,4,2013,253
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,1,303,5,2014,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,1,303,6,2015,198
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,1,303,7,2016,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,1,303,8,2017,307
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,1,303,9,2018,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,2,304,1,1998,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,2,304,2,2011,130
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,2,304,3,2012,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,2,304,4,2013,119
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,2,304,5,2014,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,2,304,6,2015,112
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,2,304,7,2016,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,2,304,8,2017,128
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,2,304,9,2018,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,3,305,1,1998,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,3,305,2,2011,157
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,3,305,3,2012,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,3,305,4,2013,238
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,3,305,5,2014,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,3,305,6,2015,333
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,3,305,7,2016,0
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,3,305,8,2017,414
 HUNT DEVELOPMENT,2557,140,11,237200,2,604,P,H,3,305,9,2018,0
 KROC CENTER,0,141,70,10000,2,546,C,E,8,306,1,1986,0
 KROC CENTER,0,141,70,10000,2,546,C,E,8,306,2,2011,100
 KROC CENTER,0,141,70,10000,2,546,C,E,8,306,3,2012,0
 KROC CENTER,0,141,70,10000,2,546,C,E,8,306,4,2013,40
 KROC CENTER,0,141,70,10000,2,546,C,E,8,306,5,2017,0
 EWA MAKAI BY GENTRY,1590,142,0,106000,2,555,C,H,1,307,1,1986,0
 EWA MAKAI BY GENTRY,1590,142,0,106000,2,555,C,H,1,307,2,2006,120
 EWA MAKAI BY GENTRY,1590,142,0,106000,2,555,C,H,1,307,3,2007,259
 EWA MAKAI BY GENTRY,1590,142,0,106000,2,555,C,H,1,307,4,2008,101
 EWA MAKAI BY GENTRY,1590,142,0,106000,2,555,C,H,1,307,5,2009,85
 EWA MAKAI BY GENTRY,1590,142,0,106000,2,555,C,H,1,307,6,2010,0
 EWA MAKAI BY GENTRY,1590,142,0,106000,2,555,P,H,1,308,1,1986,0
 EWA MAKAI BY GENTRY,1590,142,0,106000,2,555,P,H,1,308,2,2010,17
 EWA MAKAI BY GENTRY,1590,142,0,106000,2,555,P,H,1,308,3,2011,0
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,C,H,1,309,1,1986,0
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,C,H,1,309,2,2008,109
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,C,H,1,309,3,2009,111
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,C,H,1,309,4,2010,0
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,C,H,2,310,1,1986,0
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,C,H,2,310,2,2009,113
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,C,H,2,310,3,2010,0
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,P,H,2,311,1,1986,0
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,P,H,2,311,2,2010,283
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,P,H,2,311,3,2011,100
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,P,H,2,311,4,2012,144
 EWA MAKAI BY GENTRY,1590,142,11,80000,2,566,P,H,2,311,5,2013,0
 EWA MAKAI BY GENTRY,1590,142,0,25000,2,567,P,H,1,312,1,1986,0
 EWA MAKAI BY GENTRY,1590,142,0,25000,2,567,P,H,1,312,2,2011,73
 EWA MAKAI BY GENTRY,1590,142,0,25000,2,567,P,H,1,312,3,2012,75
 EWA MAKAI BY GENTRY,1590,142,0,25000,2,567,P,H,1,312,4,2013,0
 LAULANI VILLAGE,0,143,30,20000,2,566,C,E,8,313,1,1986,0
 LAULANI VILLAGE,0,143,30,20000,2,566,C,E,8,313,2,2012,53
 LAULANI VILLAGE,0,143,30,20000,2,566,C,E,8,313,3,2014,0
 LAULANI VILLAGE,0,143,30,20000,2,566,C,E,9,314,1,1986,0
 LAULANI VILLAGE,0,143,30,20000,2,566,C,E,9,314,2,2012,293
 LAULANI VILLAGE,0,143,30,20000,2,566,C,E,9,314,3,2014,0
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,P,H,3,315,1,1986,0
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,P,H,3,315,2,2026,267
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,P,H,3,315,3,2027,250
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,P,H,3,315,4,2030,242
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,P,H,3,315,5,2031,0
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,8,316,1,1986,0
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,8,316,2,2026,50
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,8,316,3,2027,43
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,8,316,4,2028,40
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,8,316,5,2029,40
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,8,316,6,2030,0
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,9,317,1,1986,0
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,9,317,2,2026,100
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,9,317,3,2028,0
 HORTON-SCHULER HOOPILI,12500,144,31,250428,2,545,C,E,9,317,4,2030,50
